Date,T-12,T-11,T-10,T-9,T-8,T-7,T-6,T-5,T-4,T-3,T-2,T-1,window_statistic_12_median,difference_13_12-1,difference_statistic_3_1_abs_energy,tzero,Target_Tplus3
1975-03-01,49.7985,46.8319,45.4161,47.1087,50.7056,51.7371,48.6742,47.1172,47.7516,52.9379,55.6989,54.4115,49.23635,2.341000000000001,6.819382760000007,52.1395,47.3769
1975-04-01,46.8319,45.4161,47.1087,50.7056,51.7371,48.6742,47.1172,47.7516,52.9379,55.6989,54.4115,52.1395,49.689899999999994,2.5050000000000026,13.016550759999983,49.3369,50.5251
1975-05-01,45.4161,47.1087,50.7056,51.7371,48.6742,47.1172,47.7516,52.9379,55.6989,54.4115,52.1395,49.3369,50.021249999999995,0.6905000000000001,18.28940484999999,46.1066,52.2585
1975-06-01,47.1087,50.7056,51.7371,48.6742,47.1172,47.7516,52.9379,55.6989,54.4115,52.1395,49.3369,46.1066,50.021249999999995,0.2682000000000002,12.048500179999994,47.3769,49.432
1975-07-01,50.7056,51.7371,48.6742,47.1172,47.7516,52.9379,55.6989,54.4115,52.1395,49.3369,46.1066,47.3769,50.021249999999995,-0.180499999999995,11.524825330000015,50.5251,46.7476
1975-08-01,51.7371,48.6742,47.1172,47.7516,52.9379,55.6989,54.4115,52.1395,49.3369,46.1066,47.3769,50.5251,49.931,0.5213999999999999,12.915838800000005,52.2585,47.7981
1975-09-01,48.6742,47.1172,47.7516,52.9379,55.6989,54.4115,52.1395,49.3369,46.1066,47.3769,50.5251,52.2585,49.931,0.7578000000000031,10.993777809999962,49.432,54.4112
1975-10-01,47.1172,47.7516,52.9379,55.6989,54.4115,52.1395,49.3369,46.1066,47.3769,50.5251,52.2585,49.432,49.97855,-0.3695999999999984,15.195105609999995,46.7476,60.6121
1975-11-01,47.7516,52.9379,55.6989,54.4115,52.1395,49.3369,46.1066,47.3769,50.5251,52.2585,49.432,46.7476,49.97855,0.04649999999999466,8.30955361000002,47.7981,56.9337
1975-12-01,52.9379,55.6989,54.4115,52.1395,49.3369,46.1066,47.3769,50.5251,52.2585,49.432,46.7476,47.7981,49.97855,1.4733000000000018,44.836641860000036,54.4112,52.9187
1976-01-01,55.6989,54.4115,52.1395,49.3369,46.1066,47.3769,50.5251,52.2585,49.432,46.7476,47.7981,54.4112,49.97855,4.913199999999996,82.18425242,60.6121,48.7185
1976-02-01,54.4115,52.1395,49.3369,46.1066,47.3769,50.5251,52.2585,49.432,46.7476,47.7981,54.4112,60.6121,49.97855,2.522200000000005,51.981787369999935,56.9337,46.6811
1976-03-01,52.1395,49.3369,46.1066,47.3769,50.5251,52.2585,49.432,46.7476,47.7981,54.4112,60.6121,56.9337,49.97855,0.779200000000003,29.65085155999998,52.9187,49.2486
1976-04-01,49.3369,46.1066,47.3769,50.5251,52.2585,49.432,46.7476,47.7981,54.4112,60.6121,56.9337,52.9187,49.97855,-0.6184000000000012,33.76190504000002,48.7185,52.022
1976-05-01,46.1066,47.3769,50.5251,52.2585,49.432,46.7476,47.7981,54.4112,60.6121,56.9337,52.9187,48.7185,49.97855,0.5745000000000005,21.79267880000001,46.6811,53.3791
1976-06-01,47.3769,50.5251,52.2585,49.432,46.7476,47.7981,54.4112,60.6121,56.9337,52.9187,48.7185,46.6811,49.97855,1.8717000000000041,10.743055010000006,49.2486,51.1013
1976-07-01,50.5251,52.2585,49.432,46.7476,47.7981,54.4112,60.6121,56.9337,52.9187,48.7185,46.6811,49.2486,49.97855,1.4968999999999966,14.283803809999986,52.022,49.1373
1976-08-01,52.2585,49.432,46.7476,47.7981,54.4112,60.6121,56.9337,52.9187,48.7185,46.6811,49.2486,52.022,50.727000000000004,1.1206000000000031,9.53346796999998,53.3791,53.2579
1976-09-01,49.432,46.7476,47.7981,54.4112,60.6121,56.9337,52.9187,48.7185,46.6811,49.2486,52.022,53.3791,50.727000000000004,1.6692999999999998,7.030093250000003,51.1013,60.8207
1976-10-01,46.7476,47.7981,54.4112,60.6121,56.9337,52.9187,48.7185,46.6811,49.2486,52.022,53.3791,51.1013,51.56165,2.389700000000005,9.04566883999999,49.1373,66.1065
1976-11-01,47.7981,54.4112,60.6121,56.9337,52.9187,48.7185,46.6811,49.2486,52.022,53.3791,51.1013,49.1373,51.56165,5.459800000000001,20.83664035999996,53.2579,61.3553
1976-12-01,54.4112,60.6121,56.9337,52.9187,48.7185,46.6811,49.2486,52.022,53.3791,51.1013,49.1373,53.2579,52.470349999999996,6.409500000000001,74.17528820000001,60.8207,54.9875
1977-01-01,60.6121,56.9337,52.9187,48.7185,46.6811,49.2486,52.022,53.3791,51.1013,49.1373,53.2579,60.8207,52.470349999999996,5.494399999999999,85.13562547999999,66.1065,50.5114
1977-02-01,56.9337,52.9187,48.7185,46.6811,49.2486,52.022,53.3791,51.1013,49.1373,53.2579,60.8207,66.1065,52.470349999999996,4.421599999999998,50.51358307999992,61.3553,49.3162
1977-03-01,52.9187,48.7185,46.6811,49.2486,52.022,53.3791,51.1013,49.1373,53.2579,60.8207,66.1065,61.3553,52.470349999999996,2.068799999999996,63.122778280000006,54.9875,52.3147
1977-04-01,48.7185,46.6811,49.2486,52.022,53.3791,51.1013,49.1373,53.2579,60.8207,66.1065,61.3553,54.9875,52.63995,1.792900000000003,60.58434804999999,50.5114,55.7601
1977-05-01,46.6811,49.2486,52.022,53.3791,51.1013,49.1373,53.2579,60.8207,66.1065,61.3553,54.9875,50.5114,52.63995,2.6351000000000013,21.463974249999957,49.3162,55.929
1977-06-01,49.2486,52.022,53.3791,51.1013,49.1373,53.2579,60.8207,66.1065,61.3553,54.9875,50.5114,49.3162,52.63995,3.0660999999999987,10.419505289999998,52.3147,53.2255
1977-07-01,52.022,53.3791,51.1013,49.1373,53.2579,60.8207,66.1065,61.3553,54.9875,50.5114,49.3162,52.3147,52.7863,3.738100000000003,20.861783409999994,55.7601,50.7423
1977-08-01,53.3791,51.1013,49.1373,53.2579,60.8207,66.1065,61.3553,54.9875,50.5114,49.3162,52.3147,55.7601,53.3185,2.549900000000001,11.899308369999996,55.929,51.8983
1977-09-01,51.1013,49.1373,53.2579,60.8207,66.1065,61.3553,54.9875,50.5114,49.3162,52.3147,55.7601,55.929,54.122699999999995,2.1241999999999948,7.337439460000029,53.2255,59.5842
1977-10-01,49.1373,53.2579,60.8207,66.1065,61.3553,54.9875,50.5114,49.3162,52.3147,55.7601,55.929,53.2255,54.122699999999995,1.6049999999999969,13.47519449000001,50.7423,65.4681
1977-11-01,53.2579,60.8207,66.1065,61.3553,54.9875,50.5114,49.3162,52.3147,55.7601,55.929,53.2255,50.7423,54.122699999999995,-1.3596000000000004,7.50261823999998,51.8983,64.4632
1977-12-01,60.8207,66.1065,61.3553,54.9875,50.5114,49.3162,52.3147,55.7601,55.929,53.2255,50.7423,51.8983,54.1065,-1.2364999999999995,60.40939481000005,59.5842,58.7322
1978-01-01,66.1065,61.3553,54.9875,50.5114,49.3162,52.3147,55.7601,55.929,53.2255,50.7423,51.8983,59.5842,54.1065,-0.6383999999999901,93.69333802000011,65.4681,51.4137
1978-02-01,61.3553,54.9875,50.5114,49.3162,52.3147,55.7601,55.929,53.2255,50.7423,51.8983,59.5842,65.4681,54.1065,3.1079000000000008,35.63010322000006,64.4632,49.9912
1978-03-01,54.9875,50.5114,49.3162,52.3147,55.7601,55.929,53.2255,50.7423,51.8983,59.5842,65.4681,64.4632,54.1065,3.7447000000000017,33.85418501000003,58.7322,53.1982
1978-04-01,50.5114,49.3162,52.3147,55.7601,55.929,53.2255,50.7423,51.8983,59.5842,65.4681,64.4632,58.7322,54.4928,0.9022999999999968,86.40480325000001,51.4137,55.5156
1978-05-01,49.3162,52.3147,55.7601,55.929,53.2255,50.7423,51.8983,59.5842,65.4681,64.4632,58.7322,51.4137,54.4928,0.6749999999999972,55.5839485,49.9912,57.5132
1978-06-01,52.3147,55.7601,55.929,53.2255,50.7423,51.8983,59.5842,65.4681,64.4632,58.7322,51.4137,49.9912,54.4928,0.883499999999998,12.308355250000004,53.1982,55.0594
1978-07-01,55.7601,55.929,53.2255,50.7423,51.8983,59.5842,65.4681,64.4632,58.7322,51.4137,49.9912,53.1982,54.4928,-0.24450000000000216,15.655191760000001,55.5156,52.1993
1978-08-01,55.929,53.2255,50.7423,51.8983,59.5842,65.4681,64.4632,58.7322,51.4137,49.9912,53.1982,55.5156,54.370549999999994,1.5841999999999956,9.36074851999999,57.5132,54.0541
1978-09-01,53.2255,50.7423,51.8983,59.5842,65.4681,64.4632,58.7322,51.4137,49.9912,53.1982,55.5156,57.5132,54.370549999999994,1.8338999999999999,10.011540199999999,55.0594,60.7576
1978-10-01,50.7423,51.8983,59.5842,65.4681,64.4632,58.7322,51.4137,49.9912,53.1982,55.5156,57.5132,55.0594,55.287499999999994,1.4570000000000007,14.20130644999998,52.1993,68.7075
1978-11-01,51.8983,59.5842,65.4681,64.4632,58.7322,51.4137,49.9912,53.1982,55.5156,57.5132,55.0594,52.1993,55.287499999999994,2.1557999999999993,11.620455049999965,54.0541,68.1212
1978-12-01,59.5842,65.4681,64.4632,58.7322,51.4137,49.9912,53.1982,55.5156,57.5132,55.0594,52.1993,54.0541,55.287499999999994,1.1733999999999938,48.37719528999997,60.7576,61.374
1979-01-01,65.4681,64.4632,58.7322,51.4137,49.9912,53.1982,55.5156,57.5132,55.0594,52.1993,54.0541,60.7576,55.287499999999994,3.239399999999989,108.13782225999998,68.7075,55.2722
1979-02-01,64.4632,58.7322,51.4137,49.9912,53.1982,55.5156,57.5132,55.0594,52.1993,54.0541,60.7576,68.7075,55.287499999999994,3.6580000000000013,63.54465769999999,68.1212,51.4048
1979-03-01,58.7322,51.4137,49.9912,53.1982,55.5156,57.5132,55.0594,52.1993,54.0541,60.7576,68.7075,68.1212,55.287499999999994,2.6418000000000035,45.868455529999984,61.374,53.2473
1979-04-01,51.4137,49.9912,53.1982,55.5156,57.5132,55.0594,52.1993,54.0541,60.7576,68.7075,68.1212,61.374,55.287499999999994,3.8584999999999994,82.75667108000005,55.2722,55.4418
1979-05-01,49.9912,53.1982,55.5156,57.5132,55.0594,52.1993,54.0541,60.7576,68.7075,68.1212,61.374,55.2722,55.3939,1.4136000000000024,52.18874600000003,51.4048,57.6476
1979-06-01,53.1982,55.5156,57.5132,55.0594,52.1993,54.0541,60.7576,68.7075,68.1212,61.374,55.2722,51.4048,55.3939,0.04910000000000281,18.351589009999977,53.2473,54.2322
1979-07-01,55.5156,57.5132,55.0594,52.1993,54.0541,60.7576,68.7075,68.1212,61.374,55.2722,51.4048,53.2473,55.3939,-0.07379999999999853,8.210636499999994,55.4418,52.7558
1979-08-01,57.5132,55.0594,52.1993,54.0541,60.7576,68.7075,68.1212,61.374,55.2722,51.4048,53.2473,55.4418,55.357,0.1343999999999994,9.681383889999974,57.6476,54.6456
1979-09-01,55.0594,52.1993,54.0541,60.7576,68.7075,68.1212,61.374,55.2722,51.4048,53.2473,55.4418,57.6476,55.357,-0.8271999999999977,16.530510799999973,54.2322,60.0874
1979-10-01,52.1993,54.0541,60.7576,68.7075,68.1212,61.374,55.2722,51.4048,53.2473,55.4418,57.6476,54.2322,55.357,0.5564999999999998,13.844714119999981,52.7558,65.381
1979-11-01,54.0541,60.7576,68.7075,68.1212,61.374,55.2722,51.4048,53.2473,55.4418,57.6476,54.2322,52.7558,55.357,0.5915000000000035,5.7511009999999985,54.6456,64.7721
1979-12-01,60.7576,68.7075,68.1212,61.374,55.2722,51.4048,53.2473,55.4418,57.6476,54.2322,52.7558,54.6456,55.357,-0.6701999999999941,33.18453128000001,60.0874,60.8807
1980-01-01,68.7075,68.1212,61.374,55.2722,51.4048,53.2473,55.4418,57.6476,54.2322,52.7558,54.6456,60.0874,55.357,-3.326499999999996,57.63538819999998,65.381,53.1114
1980-02-01,68.1212,61.374,55.2722,51.4048,53.2473,55.4418,57.6476,54.2322,52.7558,54.6456,60.0874,65.381,55.357,-3.349100000000007,28.392960169999984,64.7721,49.7992
1980-03-01,61.374,55.2722,51.4048,53.2473,55.4418,57.6476,54.2322,52.7558,54.6456,60.0874,65.381,64.7721,55.357,-0.49330000000000496,15.513753169999985,60.8807,52.4268
1980-04-01,55.2722,51.4048,53.2473,55.4418,57.6476,54.2322,52.7558,54.6456,60.0874,65.381,64.7721,60.8807,55.357,-2.1607999999999947,75.50501644999989,53.1114,58.5254
1980-05-01,51.4048,53.2473,55.4418,57.6476,54.2322,52.7558,54.6456,60.0874,65.381,64.7721,60.8807,53.1114,55.0437,-1.6056000000000026,71.33269132999993,49.7992,60.4105
1980-06-01,53.2473,55.4418,57.6476,54.2322,52.7558,54.6456,60.0874,65.381,64.7721,60.8807,53.1114,49.7992,55.0437,-0.8205000000000027,17.874950600000034,52.4268,57.738
1980-07-01,55.4418,57.6476,54.2322,52.7558,54.6456,60.0874,65.381,64.7721,60.8807,53.1114,49.7992,52.4268,55.0437,3.083599999999997,44.097203719999975,58.5254,54.7637
1980-08-01,57.6476,54.2322,52.7558,54.6456,60.0874,65.381,64.7721,60.8807,53.1114,49.7992,52.4268,58.5254,56.1466,2.762900000000002,40.74652396999998,60.4105,56.4616
1980-09-01,54.2322,52.7558,54.6456,60.0874,65.381,64.7721,60.8807,53.1114,49.7992,52.4268,58.5254,60.4105,56.585499999999996,3.5058000000000007,10.695858260000001,57.738,63.4413
1980-10-01,52.7558,54.6456,60.0874,65.381,64.7721,60.8807,53.1114,49.7992,52.4268,58.5254,60.4105,57.738,58.131699999999995,2.0078999999999994,15.988716739999994,54.7637,69.2715
1980-11-01,54.6456,60.0874,65.381,64.7721,60.8807,53.1114,49.7992,52.4268,58.5254,60.4105,57.738,54.7637,58.131699999999995,1.8159999999999954,11.729324899999988,56.4616,63.6341
1980-12-01,60.0874,65.381,64.7721,60.8807,53.1114,49.7992,52.4268,58.5254,60.4105,57.738,54.7637,56.4616,58.131699999999995,3.353899999999996,51.5990765,63.4413,60.1027
1981-01-01,65.381,64.7721,60.8807,53.1114,49.7992,52.4268,58.5254,60.4105,57.738,54.7637,56.4616,63.4413,58.131699999999995,3.890500000000003,82.70744413000007,69.2715,54.1446
1981-02-01,64.7721,60.8807,53.1114,49.7992,52.4268,58.5254,60.4105,57.738,54.7637,56.4616,63.4413,69.2715,58.131699999999995,-1.1379999999999981,65.77151080000013,63.6341,52.2484
1981-03-01,60.8807,53.1114,49.7992,52.4268,58.5254,60.4105,57.738,54.7637,56.4616,63.4413,69.2715,63.6341,58.131699999999995,-0.7779999999999987,44.25106472000006,60.1027,56.4915
1981-04-01,53.1114,49.7992,52.4268,58.5254,60.4105,57.738,54.7637,56.4616,63.4413,69.2715,63.6341,60.1027,58.131699999999995,1.0331999999999937,47.969741570000004,54.1446,60.622
1981-05-01,49.7992,52.4268,58.5254,60.4105,57.738,54.7637,56.4616,63.4413,69.2715,63.6341,60.1027,54.1446,58.131699999999995,2.4491999999999976,39.09453005000002,52.2484,60.6506
1981-06-01,52.4268,58.5254,60.4105,57.738,54.7637,56.4616,63.4413,69.2715,63.6341,60.1027,54.1446,52.2484,58.131699999999995,4.064700000000002,21.599472050000045,56.4915,56.3729
1981-07-01,58.5254,60.4105,57.738,54.7637,56.4616,63.4413,69.2715,63.6341,60.1027,54.1446,52.2484,56.4915,58.131699999999995,2.0966000000000022,35.064927860000026,60.622,54.6841
1981-08-01,60.4105,57.738,54.7637,56.4616,63.4413,69.2715,63.6341,60.1027,54.1446,52.2484,56.4915,60.622,58.92035,0.2400999999999982,17.06184820999998,60.6506,55.7249
1981-09-01,57.738,54.7637,56.4616,63.4413,69.2715,63.6341,60.1027,54.1446,52.2484,56.4915,60.622,60.6506,58.92035,-1.3650999999999982,18.299535249999963,56.3729,63.4345
1981-10-01,54.7637,56.4616,63.4413,69.2715,63.6341,60.1027,54.1446,52.2484,56.4915,60.622,60.6506,56.3729,58.2971,-0.07959999999999923,21.150762729999965,54.6841,70.6727
1981-11-01,56.4616,63.4413,69.2715,63.6341,60.1027,54.1446,52.2484,56.4915,60.622,60.6506,56.3729,54.6841,58.2971,-0.736699999999999,3.9353100799999963,55.7249,64.2728
1981-12-01,63.4413,69.2715,63.6341,60.1027,54.1446,52.2484,56.4915,60.622,60.6506,56.3729,54.6841,55.7249,58.2971,-0.006799999999998363,60.52119680000003,63.4345,59.7759
1982-01-01,69.2715,63.6341,60.1027,54.1446,52.2484,56.4915,60.622,60.6506,56.3729,54.6841,55.7249,63.4345,58.2971,1.4012000000000029,111.82947140000013,70.6727,54.109
1982-02-01,63.6341,60.1027,54.1446,52.2484,56.4915,60.622,60.6506,56.3729,54.6841,55.7249,63.4345,70.6727,58.2971,0.6387000000000072,93.35025925000012,64.2728,49.8577
1982-03-01,60.1027,54.1446,52.2484,56.4915,60.622,60.6506,56.3729,54.6841,55.7249,63.4345,70.6727,64.2728,58.2971,-0.32679999999999865,61.18082962000006,59.7759,52.7065
1982-04-01,54.1446,52.2484,56.4915,60.622,60.6506,56.3729,54.6841,55.7249,63.4345,70.6727,64.2728,59.7759,58.133700000000005,-0.03559999999999519,52.33586522000001,54.109,56.6437
1982-05-01,52.2484,56.4915,60.622,60.6506,56.3729,54.6841,55.7249,63.4345,70.6727,64.2728,59.7759,54.109,58.133700000000005,-2.3906999999999954,50.187307299999986,49.8577,57.1923
1982-06-01,56.4915,60.622,60.6506,56.3729,54.6841,55.7249,63.4345,70.6727,64.2728,59.7759,54.109,49.8577,58.133700000000005,-3.7850000000000037,26.18921312999999,52.7065,54.0
1982-07-01,60.622,60.6506,56.3729,54.6841,55.7249,63.4345,70.6727,64.2728,59.7759,54.109,49.8577,52.7065,58.0744,-3.9782999999999973,23.617205280000018,56.6437,51.7022
1982-08-01,60.6506,56.3729,54.6841,55.7249,63.4345,70.6727,64.2728,59.7759,54.109,49.8577,52.7065,56.6437,56.508300000000006,-3.458299999999994,15.802505800000034,57.1923,54.0655
1982-09-01,56.3729,54.6841,55.7249,63.4345,70.6727,64.2728,59.7759,54.109,49.8577,52.7065,56.6437,57.1923,56.508300000000006,-2.3729000000000013,10.49174125000002,54.0,58.7664
1982-10-01,54.6841,55.7249,63.4345,70.6727,64.2728,59.7759,54.109,49.8577,52.7065,56.6437,57.1923,54.0,56.1843,-2.981900000000003,15.470664130000031,51.7022,65.9628
1982-11-01,55.7249,63.4345,70.6727,64.2728,59.7759,54.109,49.8577,52.7065,56.6437,57.1923,54.0,51.7022,56.1843,-1.659399999999998,10.865071730000022,54.0655,59.162
1982-12-01,63.4345,70.6727,64.2728,59.7759,54.109,49.8577,52.7065,56.6437,57.1923,54.0,51.7022,54.0655,55.37635,-4.668100000000003,27.683647699999987,58.7664,57.314
1983-01-01,70.6727,64.2728,59.7759,54.109,49.8577,52.7065,56.6437,57.1923,54.0,51.7022,54.0655,58.7664,55.37635,-4.709900000000005,73.88663377000003,65.9628,52.9718
1983-02-01,64.2728,59.7759,54.109,49.8577,52.7065,56.6437,57.1923,54.0,51.7022,54.0655,58.7664,65.9628,55.37635,-5.110800000000005,98.0390536000001,59.162,49.1707
1983-03-01,59.7759,54.109,49.8577,52.7065,56.6437,57.1923,54.0,51.7022,54.0655,58.7664,65.9628,59.162,55.37635,-2.4619,49.66598464000003,57.314,51.7103
1983-04-01,54.109,49.8577,52.7065,56.6437,57.1923,54.0,51.7022,54.0655,58.7664,65.9628,59.162,57.314,55.37635,-1.1372,22.26980483999998,52.9718,57.9314
1983-05-01,49.8577,52.7065,56.6437,57.1923,54.0,51.7022,54.0655,58.7664,65.9628,59.162,57.314,52.9718,55.354600000000005,-0.6870000000000047,33.30306205000002,49.1707,61.588
1983-06-01,52.7065,56.6437,57.1923,54.0,51.7022,54.0655,58.7664,65.9628,59.162,57.314,52.9718,49.1707,55.354600000000005,-0.9962000000000018,20.897929370000043,51.7103,57.8078
1983-07-01,56.6437,57.1923,54.0,51.7022,54.0655,58.7664,65.9628,59.162,57.314,52.9718,49.1707,51.7103,55.354600000000005,1.2876999999999938,45.15165337,57.9314,53.7753
1983-08-01,57.1923,54.0,51.7022,54.0655,58.7664,65.9628,59.162,57.314,52.9718,49.1707,51.7103,57.9314,55.6289,4.395699999999998,52.07280877000004,61.588,55.798
1983-09-01,54.0,51.7022,54.0655,58.7664,65.9628,59.162,57.314,52.9718,49.1707,51.7103,57.9314,61.588,55.689750000000004,3.8078000000000003,27.660635600000038,57.8078,65.6301
1983-10-01,51.7022,54.0655,58.7664,65.9628,59.162,57.314,52.9718,49.1707,51.7103,57.9314,61.588,57.8078,57.560900000000004,2.0731000000000037,30.550968289999997,53.7753,73.2688
1983-11-01,54.0655,58.7664,65.9628,59.162,57.314,52.9718,49.1707,51.7103,57.9314,61.588,57.8078,53.7753,57.560900000000004,1.7325000000000017,20.352371539999993,55.798,66.2545
1983-12-01,58.7664,65.9628,59.162,57.314,52.9718,49.1707,51.7103,57.9314,61.588,57.8078,53.7753,55.798,57.560900000000004,6.8637000000000015,100.76150569999994,65.6301,63.2801
1984-01-01,65.9628,59.162,57.314,52.9718,49.1707,51.7103,57.9314,61.588,57.8078,53.7753,55.798,65.6301,57.560900000000004,7.305999999999997,155.01992809999996,73.2688,57.4501
1984-02-01,59.162,57.314,52.9718,49.1707,51.7103,57.9314,61.588,57.8078,53.7753,55.798,65.6301,73.2688,57.560900000000004,7.092499999999994,107.55014218000008,66.2545,55.1499
1984-03-01,57.314,52.9718,49.1707,51.7103,57.9314,61.588,57.8078,53.7753,55.798,65.6301,73.2688,66.2545,57.560900000000004,5.966099999999997,58.04745985000005,63.2801,57.9273
1984-04-01,52.9718,49.1707,51.7103,57.9314,61.588,57.8078,53.7753,55.798,65.6301,73.2688,66.2545,63.2801,57.8696,4.478299999999997,42.83595535999996,57.4501,60.6775
1984-05-01,49.1707,51.7103,57.9314,61.588,57.8078,53.7753,55.798,65.6301,73.2688,66.2545,63.2801,57.4501,57.8696,5.979200000000006,39.27982003999996,55.1499,62.3596
1984-06-01,51.7103,57.9314,61.588,57.8078,53.7753,55.798,65.6301,73.2688,66.2545,63.2801,57.4501,55.1499,57.8696,6.217000000000006,13.004870799999985,57.9273,58.0827
1984-07-01,57.9314,61.588,57.8078,53.7753,55.798,65.6301,73.2688,66.2545,63.2801,57.4501,55.1499,57.9273,57.92935,2.7461000000000055,15.277550799999997,60.6775,54.7212
1984-08-01,61.588,57.8078,53.7753,55.798,65.6301,73.2688,66.2545,63.2801,57.4501,55.1499,57.9273,60.6775,59.302400000000006,0.7715999999999994,10.393060449999991,62.3596,57.1673
1984-09-01,57.8078,53.7753,55.798,65.6301,73.2688,66.2545,63.2801,57.4501,55.1499,57.9273,60.6775,62.3596,59.302400000000006,0.27490000000000236,21.121334019999978,58.0827,63.3492
1984-10-01,53.7753,55.798,65.6301,73.2688,66.2545,63.2801,57.4501,55.1499,57.9273,60.6775,62.3596,58.0827,59.3801,0.9459000000000017,29.59155585999998,54.7212,72.6803
1984-11-01,55.798,65.6301,73.2688,66.2545,63.2801,57.4501,55.1499,57.9273,60.6775,62.3596,58.0827,54.7212,59.3801,1.3692999999999955,17.28308745999997,57.1673,70.8479
1984-12-01,65.6301,73.2688,66.2545,63.2801,57.4501,55.1499,57.9273,60.6775,62.3596,58.0827,54.7212,57.1673,59.3801,-2.2808999999999955,44.199292820000046,63.3492,62.6166
1985-01-01,73.2688,66.2545,63.2801,57.4501,55.1499,57.9273,60.6775,62.3596,58.0827,54.7212,57.1673,63.3492,59.3801,-0.5884999999999962,125.28531482000005,72.6803,57.6106
1985-02-01,66.2545,63.2801,57.4501,55.1499,57.9273,60.6775,62.3596,58.0827,54.7212,57.1673,63.3492,72.6803,59.3801,4.593400000000003,90.42711697000001,70.8479,55.4467
1985-03-01,63.2801,57.4501,55.1499,57.9273,60.6775,62.3596,58.0827,54.7212,57.1673,63.3492,72.6803,70.8479,59.3801,-0.6634999999999991,71.11198944999998,62.6166,58.2228
1985-04-01,57.4501,55.1499,57.9273,60.6775,62.3596,58.0827,54.7212,57.1673,63.3492,72.6803,70.8479,62.6166,59.3801,0.16049999999999898,92.81433568999995,57.6106,62.7591
1985-05-01,55.1499,57.9273,60.6775,62.3596,58.0827,54.7212,57.1673,63.3492,72.6803,70.8479,62.6166,57.6106,59.3801,0.2967999999999975,29.742499209999995,55.4467,63.3921
1985-06-01,57.9273,60.6775,62.3596,58.0827,54.7212,57.1673,63.3492,72.6803,70.8479,62.6166,57.6106,55.4467,59.3801,0.295499999999997,12.389194419999988,58.2228,60.7507
1985-07-01,60.6775,62.3596,58.0827,54.7212,57.1673,63.3492,72.6803,70.8479,62.6166,57.6106,55.4467,58.2228,59.45015,2.0815999999999946,28.284748899999972,62.7591,56.4553
1985-08-01,62.3596,58.0827,54.7212,57.1673,63.3492,72.6803,70.8479,62.6166,57.6106,55.4467,58.2228,62.7591,60.2912,1.0324999999999989,20.978706689999978,63.3921,58.1385
1985-09-01,58.0827,54.7212,57.1673,63.3492,72.6803,70.8479,62.6166,57.6106,55.4467,58.2228,62.7591,63.3921,60.4197,2.6679999999999993,7.377682959999989,60.7507,68.8758
1985-10-01,54.7212,57.1673,63.3492,72.6803,70.8479,62.6166,57.6106,55.4467,58.2228,62.7591,63.3921,60.7507,61.68365,1.734099999999998,25.42745511999999,56.4553,73.4956
1985-11-01,57.1673,63.3492,72.6803,70.8479,62.6166,57.6106,55.4467,58.2228,62.7591,63.3921,60.7507,56.4553,61.68365,0.9712000000000032,21.283623400000003,58.1385,68.1637
1985-12-01,63.3492,72.6803,70.8479,62.6166,57.6106,55.4467,58.2228,62.7591,63.3921,60.7507,56.4553,58.1385,61.68365,5.526599999999995,118.12277352999995,68.8758,62.3923
1986-01-01,72.6803,70.8479,62.6166,57.6106,55.4467,58.2228,62.7591,63.3921,60.7507,56.4553,58.1385,68.8758,61.68365,0.8152999999999935,136.63216332999994,73.4956,57.1915
1986-02-01,70.8479,62.6166,57.6106,55.4467,58.2228,62.7591,63.3921,60.7507,56.4553,58.1385,68.8758,73.4956,61.68365,-2.68419999999999,49.77170964999988,68.1637,55.9599
1986-03-01,62.6166,57.6106,55.4467,58.2228,62.7591,63.3921,60.7507,56.4553,58.1385,68.8758,73.4956,68.1637,61.68365,-0.2242999999999995,61.73821556999998,62.3923,60.0336
1986-04-01,57.6106,55.4467,58.2228,62.7591,63.3921,60.7507,56.4553,58.1385,68.8758,73.4956,68.1637,62.3923,61.5715,-0.41910000000000025,60.35737860000009,57.1915,65.9077
1986-05-01,55.4467,58.2228,62.7591,63.3921,60.7507,56.4553,58.1385,68.8758,73.4956,68.1637,62.3923,57.1915,61.5715,0.5131999999999977,28.56515920000001,55.9599,64.645
1986-06-01,58.2228,62.7591,63.3921,60.7507,56.4553,58.1385,68.8758,73.4956,68.1637,62.3923,57.1915,55.9599,61.5715,1.8108000000000004,18.11187025000002,60.0336,61.1742
1986-07-01,62.7591,63.3921,60.7507,56.4553,58.1385,68.8758,73.4956,68.1637,62.3923,57.1915,55.9599,60.0336,61.5715,3.148600000000009,51.100082500000084,65.9077,57.6978
1986-08-01,63.3921,60.7507,56.4553,58.1385,68.8758,73.4956,68.1637,62.3923,57.1915,55.9599,60.0336,65.9077,61.5715,1.2528999999999968,36.09946210000009,64.645,59.4964
1986-09-01,60.7507,56.4553,58.1385,68.8758,73.4956,68.1637,62.3923,57.1915,55.9599,60.0336,65.9077,64.645,61.5715,0.4234999999999971,13.640863930000002,61.1742,68.3302
1986-10-01,56.4553,58.1385,68.8758,73.4956,68.1637,62.3923,57.1915,55.9599,60.0336,65.9077,64.645,61.1742,61.783249999999995,1.2424999999999997,24.13180959999997,57.6978,74.0173
