Date,T-11,T-10,T-9,T-8,T-7,T-6,T-5,T-4,T-3,T-2,T-1,window_statistic_12_median,difference_13_12-1,difference_statistic_3_1_abs_energy,tzero,Target_Tplus1
1987-01-31,27.9,13.8,22.4,16.1,0.6,18.1,9.9,5.1,40.1,15.4,5.8,14.600000000000001,7.000000000000001,108.16000000000003,9.8,3.4
1987-02-28,13.8,22.4,16.1,0.6,18.1,9.9,5.1,40.1,15.4,5.8,9.8,14.600000000000001,-24.5,56.960000000000015,3.4,17.4
1987-03-31,22.4,16.1,0.6,18.1,9.9,5.1,40.1,15.4,5.8,9.8,3.4,11.850000000000001,3.599999999999998,236.95999999999995,17.4,46.0
1987-04-30,16.1,0.6,18.1,9.9,5.1,40.1,15.4,5.8,9.8,3.4,17.4,12.65,23.6,1013.96,46.0,39.1
1987-05-31,0.6,18.1,9.9,5.1,40.1,15.4,5.8,9.8,3.4,17.4,46.0,12.65,23.0,865.57,39.1,18.8
1987-06-30,18.1,9.9,5.1,40.1,15.4,5.8,9.8,3.4,17.4,46.0,39.1,12.65,18.2,459.7,18.8,38.2
1987-07-31,9.9,5.1,40.1,15.4,5.8,9.8,3.4,17.4,46.0,39.1,18.8,16.4,20.1,788.45,38.2,47.9
1987-08-31,5.1,40.1,15.4,5.8,9.8,3.4,17.4,46.0,39.1,18.8,38.2,16.4,38.0,470.45,47.9,42.2
1987-09-30,40.1,15.4,5.8,9.8,3.4,17.4,46.0,39.1,18.8,38.2,47.9,18.1,37.1,126.57999999999987,42.2,63.4
1987-10-31,15.4,5.8,9.8,3.4,17.4,46.0,39.1,18.8,38.2,47.9,42.2,28.5,23.299999999999997,481.9299999999998,63.4,48.8
1987-11-30,5.8,9.8,3.4,17.4,46.0,39.1,18.8,38.2,47.9,42.2,63.4,28.5,33.4,662.5999999999999,48.8,29.1
1987-12-31,9.8,3.4,17.4,46.0,39.1,18.8,38.2,47.9,42.2,63.4,48.8,38.650000000000006,23.3,601.2499999999999,29.1,70.5
1988-01-31,3.4,17.4,46.0,39.1,18.8,38.2,47.9,42.2,63.4,48.8,29.1,38.650000000000006,60.7,2102.0499999999997,70.5,45.4
1988-02-29,17.4,46.0,39.1,18.8,38.2,47.9,42.2,63.4,48.8,29.1,70.5,40.650000000000006,42.0,2343.97,45.4,91.2
1988-03-31,46.0,39.1,18.8,38.2,47.9,42.2,63.4,48.8,29.1,70.5,45.4,43.8,73.80000000000001,2727.6500000000005,91.2,108.8
1988-04-30,39.1,18.8,38.2,47.9,42.2,63.4,48.8,29.1,70.5,45.4,91.2,45.7,62.8,2407.4,108.8,74.2
1988-05-31,18.8,38.2,47.9,42.2,63.4,48.8,29.1,70.5,45.4,91.2,108.8,46.65,35.1,1506.9199999999994,74.2,124.3
1988-06-30,38.2,47.9,42.2,63.4,48.8,29.1,70.5,45.4,91.2,108.8,74.2,48.349999999999994,105.5,3707.169999999999,124.3,131.4
1988-07-31,47.9,42.2,63.4,48.8,29.1,70.5,45.4,91.2,108.8,74.2,124.3,56.099999999999994,93.2,2560.4199999999996,131.4,139.4
1988-08-31,42.2,63.4,48.8,29.1,70.5,45.4,91.2,108.8,74.2,124.3,131.4,66.95,91.5,114.41000000000012,139.4,142.7
1988-09-30,63.4,48.8,29.1,70.5,45.4,91.2,108.8,74.2,124.3,131.4,139.4,72.35,100.49999999999999,74.88999999999989,142.7,156.5
1988-10-31,48.8,29.1,70.5,45.4,91.2,108.8,74.2,124.3,131.4,139.4,142.7,82.7,93.1,201.3300000000002,156.5,156.8
1988-11-30,29.1,70.5,45.4,91.2,108.8,74.2,124.3,131.4,139.4,142.7,156.5,100.0,108.00000000000001,190.5300000000003,156.8,231.2
1988-12-31,70.5,45.4,91.2,108.8,74.2,124.3,131.4,139.4,142.7,156.5,156.8,116.55,202.1,5535.449999999997,231.2,210.1
1989-01-31,45.4,91.2,108.8,74.2,124.3,131.4,139.4,142.7,156.5,156.8,231.2,127.85,139.6,5980.569999999997,210.1,208.7
1989-02-28,91.2,108.8,74.2,124.3,131.4,139.4,142.7,156.5,156.8,231.2,210.1,135.4,163.29999999999998,447.1699999999998,208.7,170.4
1989-03-31,108.8,74.2,124.3,131.4,139.4,142.7,156.5,156.8,231.2,210.1,208.7,141.05,79.2,1468.8499999999988,170.4,166.3
1989-04-30,74.2,124.3,131.4,139.4,142.7,156.5,156.8,231.2,210.1,208.7,170.4,149.6,57.500000000000014,1483.6999999999987,166.3,195.4
1989-05-31,124.3,131.4,139.4,142.7,156.5,156.8,231.2,210.1,208.7,170.4,166.3,156.65,121.2,863.6199999999997,195.4,284.5
1989-06-30,131.4,139.4,142.7,156.5,156.8,231.2,210.1,208.7,170.4,166.3,195.4,161.55,160.2,8785.619999999999,284.5,180.5
1989-07-31,139.4,142.7,156.5,156.8,231.2,210.1,208.7,170.4,166.3,195.4,284.5,168.35000000000002,49.099999999999994,18754.809999999998,180.5,232.0
1989-08-31,142.7,156.5,156.8,231.2,210.1,208.7,170.4,166.3,195.4,284.5,180.5,175.45,92.6,13468.25,232.0,225.1
1989-09-30,156.5,156.8,231.2,210.1,208.7,170.4,166.3,195.4,284.5,180.5,232.0,187.95,82.4,2699.86,225.1,212.2
1989-10-31,156.8,231.2,210.1,208.7,170.4,166.3,195.4,284.5,180.5,232.0,225.1,202.05,55.69999999999999,214.0200000000002,212.2,238.2
1989-11-30,231.2,210.1,208.7,170.4,166.3,195.4,284.5,180.5,232.0,225.1,212.2,209.39999999999998,81.39999999999998,842.4100000000001,238.2,211.4
1989-12-31,210.1,208.7,170.4,166.3,195.4,284.5,180.5,232.0,225.1,212.2,238.2,211.14999999999998,-19.799999999999983,1394.239999999999,211.4,227.4
1990-01-31,208.7,170.4,166.3,195.4,284.5,180.5,232.0,225.1,212.2,238.2,211.4,210.75,17.30000000000001,974.2399999999991,227.4,171.8
1990-02-28,170.4,166.3,195.4,284.5,180.5,232.0,225.1,212.2,238.2,211.4,227.4,211.8,-36.89999999999998,3347.359999999999,171.8,191.7
1990-03-31,166.3,195.4,284.5,180.5,232.0,225.1,212.2,238.2,211.4,227.4,171.8,211.8,21.299999999999983,3487.369999999998,191.7,189.7
1990-04-30,195.4,284.5,180.5,232.0,225.1,212.2,238.2,211.4,227.4,171.8,191.7,211.8,23.399999999999977,400.0099999999991,189.7,175.2
1990-05-31,284.5,180.5,232.0,225.1,212.2,238.2,211.4,227.4,171.8,191.7,189.7,211.8,-20.200000000000017,214.25,175.2,153.3
1990-06-30,180.5,232.0,225.1,212.2,238.2,211.4,227.4,171.8,191.7,189.7,175.2,211.8,-131.2,689.859999999999,153.3,191.1
1990-07-31,232.0,225.1,212.2,238.2,211.4,227.4,171.8,191.7,189.7,175.2,153.3,201.55,10.599999999999994,1908.4499999999978,191.1,252.1
1990-08-31,225.1,212.2,238.2,211.4,227.4,171.8,191.7,189.7,175.2,153.3,191.1,201.55,20.099999999999994,5149.839999999998,252.1,169.1
1990-09-30,212.2,238.2,211.4,227.4,171.8,191.7,189.7,175.2,153.3,191.1,252.1,201.55,-56.0,10610.0,169.1,199.4
1990-10-31,238.2,211.4,227.4,171.8,191.7,189.7,175.2,153.3,191.1,252.1,169.1,191.39999999999998,-12.799999999999983,7807.090000000001,199.4,178.8
1990-11-30,211.4,227.4,171.8,191.7,189.7,175.2,153.3,191.1,252.1,169.1,199.4,191.39999999999998,-59.39999999999998,1342.4500000000005,178.8,197.1
1990-12-31,227.4,171.8,191.7,189.7,175.2,153.3,191.1,252.1,169.1,199.4,178.8,190.39999999999998,-14.300000000000011,759.2499999999991,197.1,195.3
1991-01-31,171.8,191.7,189.7,175.2,153.3,191.1,252.1,169.1,199.4,178.8,197.1,190.39999999999998,-32.099999999999994,338.1299999999993,195.3,240.3
1991-02-28,191.7,189.7,175.2,153.3,191.1,252.1,169.1,199.4,178.8,197.1,195.3,190.39999999999998,68.5,2028.24,240.3,197.0
1991-03-31,189.7,175.2,153.3,191.1,252.1,169.1,199.4,178.8,197.1,195.3,240.3,191.39999999999998,5.300000000000011,3899.8900000000012,197.0,197.6
1991-04-30,175.2,153.3,191.1,252.1,169.1,199.4,178.8,197.1,195.3,240.3,197.0,193.2,7.900000000000006,1875.250000000001,197.6,166.9
1991-05-31,153.3,191.1,252.1,169.1,199.4,178.8,197.1,195.3,240.3,197.0,197.6,196.15,-8.299999999999983,942.8499999999993,166.9,224.7
1991-06-30,191.1,252.1,169.1,199.4,178.8,197.1,195.3,240.3,197.0,197.6,166.9,196.15,71.39999999999998,4283.329999999997,224.7,240.2
1991-07-31,252.1,169.1,199.4,178.8,197.1,195.3,240.3,197.0,197.6,166.9,224.7,197.05,49.099999999999994,3581.089999999998,240.2,240.8
1991-08-31,169.1,199.4,178.8,197.1,195.3,240.3,197.0,197.6,166.9,224.7,240.2,197.35,-11.299999999999983,240.61,240.8,168.9
1991-09-30,199.4,178.8,197.1,195.3,240.3,197.0,197.6,166.9,224.7,240.2,240.8,197.35,-0.19999999999998863,5169.97,168.9,197.1
1991-10-31,178.8,197.1,195.3,240.3,197.0,197.6,166.9,224.7,240.2,240.8,168.9,197.35,-2.3000000000000114,5964.85,197.1,159.5
1991-11-30,197.1,195.3,240.3,197.0,197.6,166.9,224.7,240.2,240.8,168.9,197.1,197.1,-19.30000000000001,2208.999999999999,159.5,212.6
1991-12-31,195.3,240.3,197.0,197.6,166.9,224.7,240.2,240.8,168.9,197.1,159.5,197.1,15.5,4233.369999999999,212.6,198.3
1992-01-31,240.3,197.0,197.6,166.9,224.7,240.2,240.8,168.9,197.1,159.5,212.6,197.35,3.0,3024.0999999999985,198.3,230.7
1992-02-29,197.0,197.6,166.9,224.7,240.2,240.8,168.9,197.1,159.5,212.6,198.3,197.95,-9.600000000000023,1254.2499999999982,230.7,151.0
1992-03-31,197.6,166.9,224.7,240.2,240.8,168.9,197.1,159.5,212.6,198.3,230.7,197.95,-46.0,7401.849999999997,151.0,142.2
1992-04-30,166.9,224.7,240.2,240.8,168.9,197.1,159.5,212.6,198.3,230.7,151.0,197.95,-55.400000000000006,6429.529999999999,142.2,94.3
1992-05-31,224.7,240.2,240.8,168.9,197.1,159.5,212.6,198.3,230.7,151.0,142.2,197.7,-72.60000000000001,2371.8499999999995,94.3,98.5
1992-06-30,240.2,240.8,168.9,197.1,159.5,212.6,198.3,230.7,151.0,142.2,94.3,197.7,-126.19999999999999,2312.0499999999993,98.5,114.2
1992-07-31,240.8,168.9,197.1,159.5,212.6,198.3,230.7,151.0,142.2,94.3,98.5,183.0,-125.99999999999999,264.1300000000001,114.2,91.9
1992-08-31,168.9,197.1,159.5,212.6,198.3,230.7,151.0,142.2,94.3,98.5,114.2,164.2,-148.9,743.78,91.9,94.0
1992-09-30,197.1,159.5,212.6,198.3,230.7,151.0,142.2,94.3,98.5,114.2,91.9,155.25,-74.9,501.6999999999998,94.0,133.4
1992-10-31,159.5,212.6,198.3,230.7,151.0,142.2,94.3,98.5,114.2,91.9,94.0,146.6,-63.69999999999999,1556.7700000000004,133.4,129.6
1992-11-30,212.6,198.3,230.7,151.0,142.2,94.3,98.5,114.2,91.9,94.0,133.4,137.8,-29.900000000000006,1566.8000000000004,129.6,122.0
1992-12-31,198.3,230.7,151.0,142.2,94.3,98.5,114.2,91.9,94.0,133.4,129.6,131.5,-90.6,72.2,122.0,81.4
1993-01-31,230.7,151.0,142.2,94.3,98.5,114.2,91.9,94.0,133.4,129.6,122.0,125.8,-116.9,1706.1199999999994,81.4,127.8
1993-02-28,151.0,142.2,94.3,98.5,114.2,91.9,94.0,133.4,129.6,122.0,81.4,118.1,-102.89999999999999,3801.319999999999,127.8,102.4
1993-03-31,142.2,94.3,98.5,114.2,91.9,94.0,133.4,129.6,122.0,81.4,127.8,118.1,-48.599999999999994,2798.1199999999985,102.4,94.4
1993-04-30,94.3,98.5,114.2,91.9,94.0,133.4,129.6,122.0,81.4,127.8,102.4,108.30000000000001,-47.79999999999998,709.1599999999995,94.4,78.8
1993-05-31,98.5,114.2,91.9,94.0,133.4,129.6,122.0,81.4,127.8,102.4,94.4,100.45,-15.5,307.36000000000024,78.8,69.6
1993-06-30,114.2,91.9,94.0,133.4,129.6,122.0,81.4,127.8,102.4,94.4,78.8,100.45,-28.900000000000006,328.00000000000034,69.6,80.4
1993-07-31,91.9,94.0,133.4,129.6,122.0,81.4,127.8,102.4,94.4,78.8,69.6,98.4,-33.8,201.2800000000003,80.4,62.5
1993-08-31,94.0,133.4,129.6,122.0,81.4,127.8,102.4,94.4,78.8,69.6,80.4,94.2,-29.400000000000006,437.0500000000004,62.5,31.2
1993-09-30,133.4,129.6,122.0,81.4,127.8,102.4,94.4,78.8,69.6,80.4,62.5,94.2,-62.8,1300.1000000000004,31.2,71.1
1993-10-31,129.6,122.0,81.4,127.8,102.4,94.4,78.8,69.6,80.4,62.5,31.2,87.9,-62.30000000000001,2571.6999999999994,71.1,48.2
1993-11-30,122.0,81.4,127.8,102.4,94.4,78.8,69.6,80.4,62.5,31.2,71.1,80.9,-81.39999999999999,2116.419999999999,48.2,68.4
1993-12-31,81.4,127.8,102.4,94.4,78.8,69.6,80.4,62.5,31.2,71.1,48.2,79.6,-53.599999999999994,932.4499999999998,68.4,84.9
1994-01-31,127.8,102.4,94.4,78.8,69.6,80.4,62.5,31.2,71.1,48.2,68.4,74.94999999999999,3.5,680.2900000000002,84.9,54.9
1994-02-28,102.4,94.4,78.8,69.6,80.4,62.5,31.2,71.1,48.2,68.4,84.9,74.94999999999999,-72.9,1172.2500000000005,54.9,47.5
1994-03-31,94.4,78.8,69.6,80.4,62.5,31.2,71.1,48.2,68.4,84.9,54.9,70.35,-54.900000000000006,954.7600000000004,47.5,27.4
1994-04-30,78.8,69.6,80.4,62.5,31.2,71.1,48.2,68.4,84.9,54.9,47.5,69.0,-67.0,458.77000000000004,27.4,29.8
1994-05-31,69.6,80.4,62.5,31.2,71.1,48.2,68.4,84.9,54.9,47.5,27.4,65.45,-49.0,409.77000000000004,29.8,39.7
1994-06-30,80.4,62.5,31.2,71.1,48.2,68.4,84.9,54.9,47.5,27.4,29.8,58.7,-29.89999999999999,103.77000000000005,39.7,50.6
1994-07-31,62.5,31.2,71.1,48.2,68.4,84.9,54.9,47.5,27.4,29.8,39.7,51.55,-29.800000000000004,216.82000000000002,50.6,34.3
1994-08-31,31.2,71.1,48.2,68.4,84.9,54.9,47.5,27.4,29.8,39.7,50.6,49.400000000000006,-28.200000000000003,384.5000000000001,34.3,40.5
1994-09-30,71.1,48.2,68.4,84.9,54.9,47.5,27.4,29.8,39.7,50.6,34.3,47.85,9.3,304.13000000000017,40.5,67.1
1994-10-31,48.2,68.4,84.9,54.9,47.5,27.4,29.8,39.7,50.6,34.3,40.5,47.85,-4.0,745.9999999999998,67.1,29.5
1994-11-30,68.4,84.9,54.9,47.5,27.4,29.8,39.7,50.6,34.3,40.5,67.1,47.85,-18.700000000000003,2121.3199999999993,29.5,32.2
1994-12-31,84.9,54.9,47.5,27.4,29.8,39.7,50.6,34.3,40.5,67.1,29.5,44.0,-36.2,1421.0499999999995,32.2,32.6
1995-01-31,54.9,47.5,27.4,29.8,39.7,50.6,34.3,40.5,67.1,29.5,32.2,40.1,-52.300000000000004,7.450000000000014,32.6,45.8
1995-02-28,47.5,27.4,29.8,39.7,50.6,34.3,40.5,67.1,29.5,32.2,32.6,37.0,-9.100000000000001,174.3999999999999,45.8,46.3
1995-03-31,27.4,29.8,39.7,50.6,34.3,40.5,67.1,29.5,32.2,32.6,45.8,37.0,-1.2000000000000028,174.4899999999999,46.3,21.6
1995-04-30,29.8,39.7,50.6,34.3,40.5,67.1,29.5,32.2,32.6,45.8,46.3,37.0,-5.799999999999997,610.3399999999998,21.6,19.4
1995-05-31,39.7,50.6,34.3,40.5,67.1,29.5,32.2,32.6,45.8,46.3,21.6,37.0,-10.400000000000002,614.9299999999998,19.4,22.5
1995-06-30,50.6,34.3,40.5,67.1,29.5,32.2,32.6,45.8,46.3,21.6,19.4,37.0,-17.200000000000003,14.45000000000002,22.5,20.4
1995-07-31,34.3,40.5,67.1,29.5,32.2,32.6,45.8,46.3,21.6,19.4,22.5,33.45,-30.200000000000003,14.020000000000014,20.4,18.2
1995-08-31,40.5,67.1,29.5,32.2,32.6,45.8,46.3,21.6,19.4,22.5,20.4,32.400000000000006,-16.099999999999998,9.250000000000004,18.2,15.7
1995-09-30,67.1,29.5,32.2,32.6,45.8,46.3,21.6,19.4,22.5,20.4,18.2,30.85,-24.8,11.089999999999996,15.7,30.6
1995-10-31,29.5,32.2,32.6,45.8,46.3,21.6,19.4,22.5,20.4,18.2,15.7,26.0,-36.49999999999999,228.26000000000008,30.6,14.0
1995-11-30,32.2,32.6,45.8,46.3,21.6,19.4,22.5,20.4,18.2,15.7,30.6,26.0,-15.5,497.57000000000016,14.0,14.9
1995-12-31,32.6,45.8,46.3,21.6,19.4,22.5,20.4,18.2,15.7,30.6,14.0,22.05,-17.300000000000004,276.37000000000006,14.9,13.3
1996-01-31,45.8,46.3,21.6,19.4,22.5,20.4,18.2,15.7,30.6,14.0,14.9,21.0,-19.3,3.369999999999999,13.3,7.7
1996-02-29,46.3,21.6,19.4,22.5,20.4,18.2,15.7,30.6,14.0,14.9,13.3,19.9,-38.099999999999994,33.92,7.7,12.6
1996-03-31,21.6,19.4,22.5,20.4,18.2,15.7,30.6,14.0,14.9,13.3,7.7,18.799999999999997,-33.699999999999996,55.370000000000005,12.6,6.8
1996-04-30,19.4,22.5,20.4,18.2,15.7,30.6,14.0,14.9,13.3,7.7,12.6,16.95,-14.8,57.64999999999999,6.8,7.6
1996-05-31,22.5,20.4,18.2,15.7,30.6,14.0,14.9,13.3,7.7,12.6,6.8,15.3,-11.799999999999999,34.28,7.6,16.5
1996-06-30,20.4,18.2,15.7,30.6,14.0,14.9,13.3,7.7,12.6,6.8,7.6,14.45,-6.0,79.85000000000001,16.5,11.8
1996-07-31,18.2,15.7,30.6,14.0,14.9,13.3,7.7,12.6,6.8,7.6,16.5,14.45,-8.599999999999998,101.3,11.8,19.7
1996-08-31,15.7,30.6,14.0,14.9,13.3,7.7,12.6,6.8,7.6,16.5,11.8,13.65,1.5,84.49999999999997,19.7,3.0
1996-09-30,30.6,14.0,14.9,13.3,7.7,12.6,6.8,7.6,16.5,11.8,19.7,13.65,-12.7,341.29999999999995,3.0,0.7
1996-10-31,14.0,14.9,13.3,7.7,12.6,6.8,7.6,16.5,11.8,19.7,3.0,12.95,-29.900000000000002,284.18,0.7,24.9
1996-11-30,14.9,13.3,7.7,12.6,6.8,7.6,16.5,11.8,19.7,3.0,0.7,12.2,10.899999999999999,590.93,24.9,14.0
1996-12-31,13.3,7.7,12.6,6.8,7.6,16.5,11.8,19.7,3.0,0.7,24.9,12.2,-0.9000000000000004,704.4499999999999,14.0,7.4
1997-01-31,7.7,12.6,6.8,7.6,16.5,11.8,19.7,3.0,0.7,24.9,14.0,12.2,-5.9,162.36999999999998,7.4,11.0
1997-02-28,12.6,6.8,7.6,16.5,11.8,19.7,3.0,0.7,24.9,14.0,7.4,9.75,3.3,56.519999999999996,11.0,12.1
1997-03-31,6.8,7.6,16.5,11.8,19.7,3.0,0.7,24.9,14.0,7.4,11.0,11.4,-0.5,14.169999999999996,12.1,23.0
1997-04-30,7.6,16.5,11.8,19.7,3.0,0.7,24.9,14.0,7.4,11.0,12.1,11.4,16.2,120.02,23.0,25.4
1997-05-31,16.5,11.8,19.7,3.0,0.7,24.9,14.0,7.4,11.0,12.1,23.0,11.95,17.799999999999997,124.57,25.4,20.8
1997-06-30,11.8,19.7,3.0,0.7,24.9,14.0,7.4,11.0,12.1,23.0,25.4,13.05,4.300000000000001,26.919999999999973,20.8,12.9
1997-07-31,19.7,3.0,0.7,24.9,14.0,7.4,11.0,12.1,23.0,25.4,20.8,13.05,1.0999999999999996,83.56999999999998,12.9,35.7
1997-08-31,3.0,0.7,24.9,14.0,7.4,11.0,12.1,23.0,25.4,20.8,12.9,13.45,16.000000000000004,582.2500000000001,35.7,59.7
1997-09-30,0.7,24.9,14.0,7.4,11.0,12.1,23.0,25.4,20.8,12.9,35.7,13.45,56.7,1095.8400000000001,59.7,32.8
1997-10-31,24.9,14.0,7.4,11.0,12.1,23.0,25.4,20.8,12.9,35.7,59.7,17.4,32.099999999999994,1299.6100000000004,32.8,50.4
1997-11-30,14.0,7.4,11.0,12.1,23.0,25.4,20.8,12.9,35.7,59.7,32.8,21.9,25.5,1033.3700000000003,50.4,55.5
1997-12-31,7.4,11.0,12.1,23.0,25.4,20.8,12.9,35.7,59.7,32.8,50.4,21.9,41.5,335.77000000000004,55.5,44.5
1998-01-31,11.0,12.1,23.0,25.4,20.8,12.9,35.7,59.7,32.8,50.4,55.5,24.2,37.1,147.01000000000002,44.5,50.2
1998-02-28,12.1,23.0,25.4,20.8,12.9,35.7,59.7,32.8,50.4,55.5,44.5,29.099999999999998,39.2,153.49000000000004,50.2,82.0
1998-03-31,23.0,25.4,20.8,12.9,35.7,59.7,32.8,50.4,55.5,44.5,50.2,34.25,69.9,1043.7299999999998,82.0,70.6
1998-04-30,25.4,20.8,12.9,35.7,59.7,32.8,50.4,55.5,44.5,50.2,82.0,40.1,47.599999999999994,1141.1999999999998,70.6,74.0
1998-05-31,20.8,12.9,35.7,59.7,32.8,50.4,55.5,44.5,50.2,82.0,70.6,47.35,48.6,141.52000000000015,74.0,90.5
1998-06-30,12.9,35.7,59.7,32.8,50.4,55.5,44.5,50.2,82.0,70.6,74.0,50.3,69.7,283.81000000000006,90.5,96.7
1998-07-31,35.7,59.7,32.8,50.4,55.5,44.5,50.2,82.0,70.6,74.0,90.5,52.95,83.8,310.69000000000005,96.7,121.1
1998-08-31,59.7,32.8,50.4,55.5,44.5,50.2,82.0,70.6,74.0,90.5,96.7,57.6,85.39999999999999,633.7999999999996,121.1,132.0
1998-09-30,32.8,50.4,55.5,44.5,50.2,82.0,70.6,74.0,90.5,96.7,121.1,65.15,72.3,714.1699999999997,132.0,78.5
1998-10-31,50.4,55.5,44.5,50.2,82.0,70.6,74.0,90.5,96.7,121.1,132.0,72.3,45.7,2981.06,78.5,97.3
1998-11-30,55.5,44.5,50.2,82.0,70.6,74.0,90.5,96.7,121.1,132.0,78.5,76.25,46.9,3215.69,97.3,119.2
1998-12-31,44.5,50.2,82.0,70.6,74.0,90.5,96.7,121.1,132.0,78.5,97.3,80.25,63.7,833.0500000000002,119.2,86.0
1999-01-31,50.2,82.0,70.6,74.0,90.5,96.7,121.1,132.0,78.5,97.3,119.2,86.25,41.5,1581.8500000000004,86.0,98.0
1999-02-28,82.0,70.6,74.0,90.5,96.7,121.1,132.0,78.5,97.3,119.2,86.0,88.25,47.8,1246.2400000000002,98.0,103.5
1999-03-31,70.6,74.0,90.5,96.7,121.1,132.0,78.5,97.3,119.2,86.0,98.0,93.6,21.5,174.25,103.5,93.6
1999-04-30,74.0,90.5,96.7,121.1,132.0,78.5,97.3,119.2,86.0,98.0,103.5,97.0,23.0,128.2600000000001,93.6,149.6
1999-05-31,90.5,96.7,121.1,132.0,78.5,97.3,119.2,86.0,98.0,103.5,93.6,97.0,75.6,3234.01,149.6,207.2
1999-06-30,96.7,121.1,132.0,78.5,97.3,119.2,86.0,98.0,103.5,93.6,149.6,97.65,116.69999999999999,6453.759999999999,207.2,173.5
1999-07-31,121.1,132.0,78.5,97.3,119.2,86.0,98.0,103.5,93.6,149.6,207.2,100.75,76.8,4453.449999999999,173.5,142.3
1999-08-31,132.0,78.5,97.3,119.2,86.0,98.0,103.5,93.6,149.6,207.2,173.5,111.35,21.200000000000017,2109.1299999999983,142.3,106.3
1999-09-30,78.5,97.3,119.2,86.0,98.0,103.5,93.6,149.6,207.2,173.5,142.3,111.35,-25.700000000000003,2269.4400000000005,106.3,168.7
1999-10-31,97.3,119.2,86.0,98.0,103.5,93.6,149.6,207.2,173.5,142.3,106.3,104.9,90.19999999999999,5189.76,168.7,188.3
1999-11-30,119.2,86.0,98.0,103.5,93.6,149.6,207.2,173.5,142.3,106.3,168.7,112.75,91.00000000000001,4277.92,188.3,116.8
1999-12-31,86.0,98.0,103.5,93.6,149.6,207.2,173.5,142.3,106.3,168.7,188.3,130.75,-2.4000000000000057,5496.410000000003,116.8,133.1
2000-01-31,98.0,103.5,93.6,149.6,207.2,173.5,142.3,106.3,168.7,188.3,116.8,129.55,47.099999999999994,5377.940000000001,133.1,165.7
2000-02-29,103.5,93.6,149.6,207.2,173.5,142.3,106.3,168.7,188.3,116.8,133.1,137.7,67.69999999999999,1328.4499999999994,165.7,217.7
2000-03-31,93.6,149.6,207.2,173.5,142.3,106.3,168.7,188.3,116.8,133.1,165.7,145.95,114.19999999999999,3766.7599999999993,217.7,191.5
2000-04-30,149.6,207.2,173.5,142.3,106.3,168.7,188.3,116.8,133.1,165.7,217.7,157.64999999999998,97.9,3390.4399999999996,191.5,165.9
2000-05-31,207.2,173.5,142.3,106.3,168.7,188.3,116.8,133.1,165.7,217.7,191.5,167.2,16.30000000000001,1341.799999999999,165.9,188.0
2000-06-30,173.5,142.3,106.3,168.7,188.3,116.8,133.1,165.7,217.7,191.5,165.9,167.3,-19.19999999999999,1143.7699999999995,188.0,244.3
2000-07-31,142.3,106.3,168.7,188.3,116.8,133.1,165.7,217.7,191.5,165.9,188.0,167.3,70.80000000000001,3658.1000000000013,244.3,180.5
2000-08-31,106.3,168.7,188.3,116.8,133.1,165.7,217.7,191.5,165.9,188.0,244.3,167.3,38.19999999999999,7240.130000000003,180.5,156.0
2000-09-30,168.7,188.3,116.8,133.1,165.7,217.7,191.5,165.9,188.0,244.3,180.5,174.6,49.7,4670.690000000001,156.0,141.6
2000-10-31,188.3,116.8,133.1,165.7,217.7,191.5,165.9,188.0,244.3,180.5,156.0,174.6,-27.099999999999994,807.6100000000001,141.6,158.1
2000-11-30,116.8,133.1,165.7,217.7,191.5,165.9,188.0,244.3,180.5,156.0,141.6,173.2,-30.200000000000017,479.6100000000001,158.1,143.3
2000-12-31,133.1,165.7,217.7,191.5,165.9,188.0,244.3,180.5,156.0,141.6,158.1,165.8,26.500000000000014,491.2899999999995,143.3,142.6
2001-01-31,165.7,217.7,191.5,165.9,188.0,244.3,180.5,156.0,141.6,158.1,143.3,165.8,9.5,219.52999999999955,142.6,121.5
2001-02-28,217.7,191.5,165.9,188.0,244.3,180.5,156.0,141.6,158.1,143.3,142.6,165.8,-44.19999999999999,445.69999999999976,121.5,165.8
2001-03-31,191.5,165.9,188.0,244.3,180.5,156.0,141.6,158.1,143.3,142.6,121.5,162.0,-51.89999999999998,2407.7000000000007,165.8,161.7
2001-04-30,165.9,188.0,244.3,180.5,156.0,141.6,158.1,143.3,142.6,121.5,165.8,161.95,-29.80000000000001,1979.300000000001,161.7,142.1
2001-05-31,188.0,244.3,180.5,156.0,141.6,158.1,143.3,142.6,121.5,165.8,161.7,159.89999999999998,-23.80000000000001,400.96999999999997,142.1,202.9
2001-06-30,244.3,180.5,156.0,141.6,158.1,143.3,142.6,121.5,165.8,161.7,142.1,157.05,14.900000000000006,4080.800000000001,202.9,123.0
2001-07-31,180.5,156.0,141.6,158.1,143.3,142.6,121.5,165.8,161.7,142.1,202.9,157.05,-121.30000000000001,10080.650000000001,123.0,161.5
2001-08-31,156.0,141.6,158.1,143.3,142.6,121.5,165.8,161.7,142.1,202.9,123.0,149.65,-19.0,7866.260000000001,161.5,238.2
2001-09-30,141.6,158.1,143.3,142.6,121.5,165.8,161.7,142.1,202.9,123.0,161.5,149.65,82.19999999999999,7365.1399999999985,238.2,194.1
2001-10-31,158.1,143.3,142.6,121.5,165.8,161.7,142.1,202.9,123.0,161.5,238.2,150.7,52.5,7827.699999999998,194.1,176.6
